,Entity,Iteration,Probability,Relation,Value
290,concept:company:ge,1115,0.9999999406171773,concept:companyceo,concept:ceo:jack_welch
291,concept:company:hp,1114,1.0,concept:companyalsoknownas,concept:biotechcompany:hewlett_packard_co
292,concept:company:hp,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
293,concept:company:hp,1115,0.9375,concept:companyalsoknownas,concept:company:sap_ag
294,concept:company:hp,1115,0.984375,concept:companyceo,concept:ceo:leo_apotheker
295,concept:company:hp,1114,0.9375,concept:companyeconomicsector,concept:economicsector:electronics
296,concept:company:hp,1114,0.984375,concept:companyeconomicsector,concept:economicsector:computer
297,concept:company:falcon,1115,0.9375,concept:companyalsoknownas,concept:company:fair_isaac
298,concept:company:bp,1115,0.9999322949258823,concept:companyceo,concept:ceo:tony_hayward
299,concept:company:bp,1115,0.9988839997885737,concept:companyeconomicsector,concept:politicsissue:energy
300,concept:company:ca,1115,0.984375,concept:companyceo,concept:ceo:sanjay_kumar
301,concept:company:ca,1114,1.0,concept:companyeconomicsector,concept:economicsector:insurance
302,concept:company:dc,1113,0.9824483712924921,concept:companyeconomicsector,concept:economicsector:insurance
303,concept:biotechcompany:intel,1114,1.0,concept:companyalsoknownas,concept:company:intc
304,concept:biotechcompany:intel,1115,0.984375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
305,concept:biotechcompany:intel,1115,0.9999999999416607,concept:companyceo,concept:ceo:craig_barrett
306,concept:biotechcompany:intel,1114,0.9375,concept:companyeconomicsector,concept:academicfield:engineering
307,concept:biotechcompany:intel,1115,0.96875,concept:companyeconomicsector,concept:economicsector:electronics
308,concept:biotechcompany:monsanto,1115,1.0,concept:companyceo,concept:ceo:hugh_grant
309,concept:biotechcompany:occidental_petroleum,1115,0.96875,concept:companyceo,concept:ceo:ray_irani
310,concept:biotechcompany:wachovia_corp,1110,0.9951038751339396,concept:companyalsoknownas,concept:company:wb
311,concept:company:pa,1094,0.9990234375,concept:companyeconomicsector,concept:economicsector:insurance
312,concept:company:prudential,1115,0.9997804629792921,concept:companyeconomicsector,concept:economicsector:insurance
313,concept:company:prudential,1115,0.9375,concept:companyeconomicsector,concept:economicsector:real_estate
314,concept:company:konica_minolta,1102,0.9375,concept:companyalsoknownas,concept:company:minolta
315,concept:biotechcompany:whirlpool_corp,1115,0.984375,concept:companyceo,concept:ceo:jeff_m__fettig
316,concept:building:pearson,1114,0.9375,concept:companyeconomicsector,concept:politicsissue:education
317,concept:building:pearson,1114,1.0,concept:companyeconomicsector,concept:economicsector:media
318,concept:retailstore:wal_mart_stores,1114,1.0,concept:companyalsoknownas,concept:company:intc
319,concept:retailstore:wal_mart_stores,1115,1.0,concept:companyalsoknownas,concept:company:wmt
320,concept:retailstore:wal_mart_stores,1115,1.0,concept:companyalsoknownas,concept:retailstore:walmart
321,concept:retailstore:wal_mart_stores,1115,1.0,concept:companyceo,concept:ceo:mike_duke
322,concept:company:vmware,1115,1.0,concept:companyceo,concept:ceo:paul_maritz
323,concept:biotechcompany:juniper_networks,1114,0.9375,concept:companyalsoknownas,concept:company:juniper
324,concept:company:acer_incorporated,1115,0.9375,concept:companyalsoknownas,concept:company:acer
325,concept:biotechcompany:goldman_sachs,1115,0.999999869337347,concept:companyceo,concept:ceo:lloyd_blankfein
326,concept:biotechcompany:conexant_systems,1111,0.9375,concept:companyalsoknownas,concept:biotechcompany:conexant
327,concept:planet:fire,1107,0.96875,concept:companyeconomicsector,concept:economicsector:insurance
328,concept:biotechcompany:american_chemistry_council,1102,0.9375,concept:companyalsoknownas,concept:magazine:care
329,concept:biotechcompany:shell_oil,1114,1.0,concept:companyalsoknownas,concept:petroleumrefiningcompany:shell_oil
330,concept:company:hewlett_packard,1115,1.0,concept:companyceo,concept:ceo:mark_v__hurd
331,concept:company:hewlett_packard,1114,0.96875,concept:companyeconomicsector,concept:economicsector:electronics
332,concept:company:hewlett_packard,1114,1.0,concept:companyeconomicsector,concept:economicsector:computer
333,concept:company:nokia_siemens,1115,0.9999847412109375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
334,concept:company:nokia_siemens,1115,0.9999959140265379,concept:companyceo,concept:ceo:jorma_ollila
335,concept:company:nokia_siemens,1115,0.9884562538034471,concept:companyeconomicsector,concept:economicsector:electronics
336,concept:biotechcompany:pepsico,1115,1.0,concept:companyceo,concept:ceo:indra_k__nooyi
337,concept:company:waters,1102,0.9375,concept:companyalsoknownas,concept:biotechcompany:waters_corporation
338,concept:company:alcatel_lucent,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
339,concept:company:alcatel_lucent,1115,1.0,concept:companyceo,concept:ceo:ben_verwaayen
340,concept:biotechcompany:advanced_micro_devices,1114,1.0,concept:companyalsoknownas,concept:company:amd
341,concept:company:akamai_technologies,1114,0.999999981892154,concept:companyeconomicsector,concept:economicsector:semiconductors
342,concept:biotechcompany:glaxosmithkline,1115,0.96875,concept:companyceo,concept:ceo:andrew_witty
343,concept:company:lightbridge,1107,0.9375,concept:companyalsoknownas,concept:biotechcompany:lightbridge_inc_
344,concept:biotechcompany:alcoa,1114,1.0,concept:companyalsoknownas,concept:company:aa
345,concept:biotechcompany:alcoa,1115,1.0,concept:companyceo,concept:ceo:alain_belda
346,concept:biotechcompany:alcoa,1114,1.0,concept:companyeconomicsector,concept:economicsector:aluminum
347,concept:company:linden_research,1103,0.9375,concept:companyalsoknownas,concept:company:second_life
348,concept:company:royal_philips,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
349,concept:retailstore:polo_ralph_lauren_a,1114,1.0,concept:companyalsoknownas,concept:automobilemaker:rl
350,concept:company:nikon,1115,0.9999999999955089,concept:companyeconomicsector,concept:economicsector:imaging
351,concept:organization:united_health_care,1107,0.9921875,concept:companyeconomicsector,concept:economicsector:insurance
352,concept:biotechcompany:metlife_inc,1114,1.0,concept:companyalsoknownas,concept:retailstore:met
353,concept:company:anthem_bcbs,1115,0.9375,concept:companyeconomicsector,concept:economicsector:plan
354,concept:company:anthem_bcbs,1115,1.0,concept:companyeconomicsector,concept:economicsector:insurance
355,concept:company:hitachi_ltd_,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
356,concept:website:priceline,1094,0.9375,concept:companyeconomicsector,concept:economicsector:travel
357,concept:biotechcompany:citigroup,1115,1.0,concept:companyceo,concept:ceo:sanford_i__weill
358,concept:company:allstate,1115,0.9999689721566061,concept:companyeconomicsector,concept:economicsector:insurance
359,concept:biotechcompany:compaq_computer_corporation,1115,0.9375,concept:companyalsoknownas,concept:company:compaq
360,concept:company:tivo_inc_,1115,0.9995009327387764,concept:companyceo,concept:ceo:tom_rogers
361,concept:biotechcompany:infosys_and_wipro,1115,0.96875,concept:companyceo,concept:ceo:nandan_nilekani
362,concept:company:norwich_union,1094,0.9962133688917936,concept:companyeconomicsector,concept:economicsector:insurance
363,concept:biotechcompany:qualcomm,1115,0.998046875,concept:companyceo,concept:ceo:irwin_jacobs
364,concept:biotechcompany:starbucks_corporation,1107,0.9375,concept:companyalsoknownas,concept:company:starbucks
365,concept:biotechcompany:liberty_media_corp,1115,0.96875,concept:companyceo,concept:ceo:john_malone
366,concept:company:cablevision,1115,0.984375,concept:companyceo,concept:ceo:charles_dolan
367,concept:company:cablevision,1114,1.0,concept:companyeconomicsector,concept:economicsector:media
368,concept:company:wipro_and_infosys,1115,0.96875,concept:companyceo,concept:ceo:girish_paranjpe
369,concept:company:world_wrestling_entertainment,1115,1.0,concept:companyceo,concept:ceo:linda_mcmahon
370,concept:retailstore:avon,1115,0.9991819595965022,concept:companyceo,concept:ceo:andrea_jung
371,concept:petroleumrefiningcompany:gazprom_and_rosneft,1109,0.9982851117988844,concept:companyeconomicsector,concept:politicsissue:energy
372,concept:company:windstream_corporation,1115,0.96875,concept:companyceo,concept:ceo:jeffery_gardner
373,concept:biotechcompany:exxon,1114,1.0,concept:companyalsoknownas,concept:company:xom_
374,concept:biotechcompany:exxon,1114,0.9375,concept:companyeconomicsector,concept:politicsissue:energy
375,concept:biotechcompany:merck,1115,1.0,concept:companyceo,concept:ceo:richard_clark
376,concept:website:tribune_co,1115,0.999755859375,concept:companyceo,concept:ceo:entrepreneur_sam_zell
377,concept:website:tribune_co,1115,0.9339925587533118,concept:companyeconomicsector,concept:economicsector:media
378,concept:biotechcompany:emc_corp,1115,1.0,concept:companyceo,concept:ceo:richard_egan
379,concept:company:suncor_energy,1115,1.0,concept:companyeconomicsector,concept:politicsissue:energy
380,concept:company:magna,1115,0.999755859375,concept:companyceo,concept:ceo:frank_stronach
381,concept:biotechcompany:capital_one_financial,1115,0.984375,concept:companyceo,concept:ceo:richard_fairbank
382,concept:biotechcompany:motorola_corporation,1103,0.9375,concept:companyalsoknownas,concept:company:flex
383,concept:biotechcompany:motorola_corporation,1114,0.984375,concept:companyalsoknownas,concept:company:motorola
384,concept:company:corning_incorporated,1114,0.9375,concept:companyalsoknownas,concept:biotechcompany:corning
385,concept:company:blackbaud,1102,0.9375,concept:companyalsoknownas,concept:politicsblog:edge
386,concept:company:home_depot_inc,1115,0.9961343292031583,concept:companyceo,concept:ceo:frank_blake
387,concept:company:mentor_graphics_corporation,1114,0.9375,concept:companyalsoknownas,concept:recordlabel:nucleus
388,concept:company:united_healthcare,1094,0.9375,concept:companyeconomicsector,concept:economicsector:insurance
389,concept:biotechcompany:honeywell,1115,0.99609375,concept:companyceo,concept:ceo:david_cote
390,concept:company:lockheed,1115,0.9993379308511912,concept:companyeconomicsector,concept:economicsector:aerospace
391,concept:biotechcompany:immunex,1114,0.9999999725975893,concept:companyeconomicsector,concept:economicsector:biotechnology
392,concept:biotechcompany:texas_instruments,1114,0.9375,concept:companyalsoknownas,concept:biotechcompany:nubus
393,concept:company:equifax,1115,0.9375,concept:companyalsoknownas,concept:company:fico
394,concept:company:bnp_paribas,1106,0.96875,concept:companyeconomicsector,concept:economicsector:investment
395,concept:biotechcompany:procter___gamble,1114,0.96875,concept:companyeconomicsector,concept:economicsector:consumer_products
396,concept:company:atari_corporation,1115,0.9375,concept:companyceo,concept:ceo:nolan_bushnell
397,concept:biotechcompany:panasonic_corp,1115,0.9375,concept:companyalsoknownas,concept:company:panasonic
398,concept:biotechcompany:archer_daniels_midland,1114,1.0,concept:companyalsoknownas,concept:company:adm
399,concept:biotechcompany:archer_daniels_midland,1115,1.0,concept:companyceo,concept:ceo:patricia_a__woertz
400,concept:company:gateway_2000001,1115,0.9707237732419476,concept:companyceo,concept:person:ted_waitt
401,concept:company:gateway_2000001,1115,0.9988315815459514,concept:companyeconomicsector,concept:economicsector:computer
402,concept:company:ryanair,1115,0.9990551272778331,concept:companyceo,concept:personcanada:michael_o_leary
403,concept:biotechcompany:cardinal_health_inc,1115,1.0,concept:companyceo,concept:ceo:robert_d__walter
404,concept:biotechcompany:dupont,1115,0.984375,concept:companyceo,concept:ceo:ellen_j__kullman
405,concept:biotechcompany:palm_inc,1115,0.9971248660717189,concept:companyceo,concept:ceo:ed_colligan
406,concept:biotechcompany:covidien,1114,1.0,concept:companyalsoknownas,concept:biotechcompany:tyco_healthcare
407,concept:company:mcdonnell_douglas,1114,0.9999999906626013,concept:companyeconomicsector,concept:economicsector:aerospace
408,concept:biotechcompany:promega,1102,0.9375,concept:companyalsoknownas,concept:bank:wizard
409,concept:biotechcompany:best_buy_co_inc,1115,0.96875,concept:companyceo,concept:ceo:brad_anderson
410,concept:company:lazard,1113,0.9998779296875,concept:companyeconomicsector,concept:economicsector:investment
411,concept:biotechcompany:conocophillips,1115,1.0,concept:companyceo,concept:ceo:james_mulva
412,concept:petroleumrefiningcompany:lukoil,1115,0.96875,concept:companyceo,concept:ceo:vagit_alekperov
413,concept:biotechcompany:best_buy_company_inc,781,1.0,concept:companyalsoknownas,concept:company:bby
414,concept:biotechcompany:halliburton,1114,0.9854453775281063,concept:companyeconomicsector,concept:politicsissue:energy
415,concept:biotechcompany:international_business_machines_corp,1115,1.0,concept:companyalsoknownas,concept:biotechcompany:ibm
416,concept:company:lucent_technologies,1115,0.9375,concept:companyalsoknownas,concept:company:philips_electronics
417,concept:company:anheuser_busch_companies,1114,0.9375,concept:companyalsoknownas,concept:publication:budweiser
418,concept:company:anheuser_busch_companies,1115,1.0,concept:companyceo,concept:ceo:august_a__busch_iv
419,concept:company:fiat_s_p_a,1115,1.0,concept:companyceo,concept:ceo:executive_sergio_marchionne
420,concept:company:avon_products,1113,1.0,concept:companyeconomicsector,concept:economicsector:sales
421,concept:biotechcompany:kimberly_clark,1114,1.0,concept:companyeconomicsector,concept:economicsector:consumer_products
422,concept:biotechcompany:comcast,1115,1.0,concept:companyceo,concept:ceo:brian_roberts
423,concept:biotechcompany:comcast,1114,1.0,concept:companyeconomicsector,concept:economicsector:media
424,concept:biotechcompany:comcast,1114,1.0,concept:companyeconomicsector,concept:economicsector:telecommunications
425,concept:company:con_ed,1115,0.96875,concept:companyceo,concept:ceo:kevin_burke
426,concept:biotechcompany:coca_cola,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
427,concept:biotechcompany:coca_cola,1115,1.0,concept:companyceo,concept:ceo:neville_isdell
428,concept:biotechcompany:coca_cola,1114,1.0,concept:companyeconomicsector,concept:economicsector:consumer
429,concept:company:dell_inc,1115,1.0,concept:companyceo,concept:ceo:michael_dell
430,concept:company:dell_inc,1113,1.0,concept:companyeconomicsector,concept:economicsector:computer
